,Title,Views,Upload Date and Time,Video Link,Thumbnail Image
387,Create a Simple Paint Application in Android using Kotlin | GeeksforGeeks,33K views,2 years ago,https://www.youtube.com/watch?v=8mjv_iDSLcw,https://i.ytimg.com/vi/8mjv_iDSLcw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcX-x5jGGvOwUTTIi8iY_D8yFjyA
388,Convert Text to Speech Using Python | GeeksforGeeks,104K views,2 years ago,https://www.youtube.com/watch?v=buoSzgX9yM4,https://i.ytimg.com/vi/buoSzgX9yM4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCdvcKuoK-xERLAs5jYP3XXOIYXAQ
389,Free LIVE Classes to help you master Advanced Data Structures | GeeksforGeeks Practice,1.5K views,2 years ago,https://www.youtube.com/watch?v=TFdLT7Hi2QE,https://i.ytimg.com/vi/TFdLT7Hi2QE/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhEIFEocjAP&rs=AOn4CLDkdEl06bKWBtJgcpBbNVBORVuOXA
390,Are You Prepared Enough? | GeeksforGeeks feat. Manoj Bajpayee x Dial 100,1.2M views,2 years ago,https://www.youtube.com/watch?v=HvVVxpH2bL8,https://i.ytimg.com/vi/HvVVxpH2bL8/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARg8IGUoYzAP&rs=AOn4CLC5sk9WIDEQ7t_H7lpe8KuuSrhJ5Q
391,Build a Grocery Android App using MVVM and Room Database in Kotlin | GeeksforGeeks,38K views,2 years ago,https://www.youtube.com/watch?v=vdcLb_Y71Ic,https://i.ytimg.com/vi/vdcLb_Y71Ic/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDrdlXfx-2nQZTUC4mIYne80eJUPg
392,How to Earn Money From Your Android Apps? | GeeksforGeeks,82K views,2 years ago,https://www.youtube.com/watch?v=Uy8mvnTAAZo,https://i.ytimg.com/vi/Uy8mvnTAAZo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFz8H3wDzBjy50oif6QoYOhVgiZw
393,Automate WhatsApp Message Using Python | GeeksforGeeks,132K views,2 years ago,https://www.youtube.com/watch?v=i-0K8lnYyLE,https://i.ytimg.com/vi/i-0K8lnYyLE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC7eY5kyG_i4kaP1G672ZcXwCJRrg
394,C++ for beginners | Free Live Classes | GeeksforGeeks C/C++,1.4K views,2 years ago,https://www.youtube.com/watch?v=nToFpxgqYwk,https://i.ytimg.com/vi/nToFpxgqYwk/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_g6AArgIigIMCAAQARghIGUoLjAP&rs=AOn4CLBqxN_1UQWu-E9TWfSoTHA3ZY_iug
395,How to Make a Text Recognition Android App? | GeeksforGeeks,49K views,2 years ago,https://www.youtube.com/watch?v=wFHR-dR7TpQ,https://i.ytimg.com/vi/wFHR-dR7TpQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5KdmStUvNKj0S3x7WUnS3IwPwZA
396,Creating Bottom Navigation Bar Using Flutter | GeeksforGeeks,23K views,2 years ago,https://www.youtube.com/watch?v=4c36HNckh8A,https://i.ytimg.com/vi/4c36HNckh8A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDRDSkmH6IXZOeHaWGPfUl-esoRJQ
397,Every geek will say JAVA JAVA with GeeksforGeeks Java Channel | Free LIVE Classes,2K views,2 years ago,https://www.youtube.com/watch?v=3s0YlWlJQRg,https://i.ytimg.com/vi/3s0YlWlJQRg/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_g6AArgIigIMCAAQARhlIGUoZTAP&rs=AOn4CLAFhVCNU2iPVTR1dwsx0bMYLrJRjA
398,How to Prepare for SYSTEM DESIGN INTERVIEW? | Yogita Sharma @sudocode | GeeksforGeeks,4.2K views,2 years ago,https://www.youtube.com/watch?v=7hyuHkAjlL4,https://i.ytimg.com/vi/7hyuHkAjlL4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBvgcf44XcH14XOfokSaLfbVwClA
399,How to Make a Video Player App in Android Studio? | Android Projects | GeeksforGeeks,49K views,2 years ago,https://www.youtube.com/watch?v=4S7mK1qksU0,https://i.ytimg.com/vi/4S7mK1qksU0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA-E38LTPgqAMrNjsC8K87xi8_vCg
400,How GeeksforGeeks helps in getting a good placement | Viomesh Singh & Suprit Buchke | GeeksforGeeks,864 views,2 years ago,https://www.youtube.com/watch?v=YMwl53R2sTI,https://i.ytimg.com/vi/YMwl53R2sTI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBngcGcQxXxZsYtQheHU1RFdQafPQ
401,Creating Image Dataset using Google Teachable Machine | GeeksforGeeks,13K views,2 years ago,https://www.youtube.com/watch?v=bDsR1K53Ew0,https://i.ytimg.com/vi/bDsR1K53Ew0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALnaFpDKuGTnsUWgQa1SxyXmEVcA
402,Free Classes on Binary Search | Only on GeeksforGeeks Practice,1.3K views,2 years ago,https://www.youtube.com/watch?v=NLX2YGRGqXc,https://i.ytimg.com/vi/NLX2YGRGqXc/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_g6AArgIigIMCAAQARghIEAofzAP&rs=AOn4CLAbOfSo2HcWJjUOguK2iQ-ono8btg
403,Build a Tic Tac Toe Game in Android Studio - Online Mode | GeeksforGeeks,15K views,2 years ago,https://www.youtube.com/watch?v=-GmU5fSyeV0,https://i.ytimg.com/vi/-GmU5fSyeV0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMKoyMWQW1Tc0L2BnEXZfxz824DQ
404,Tips For Online Job Interviews | GeeksforGeeks,3.2K views,2 years ago,https://www.youtube.com/watch?v=pQaLlkRAYe0,https://i.ytimg.com/vi/pQaLlkRAYe0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAaG8IJM1vOmOarNHhcEGhiAcVNKA
405,How to Convert Any Python File to .exe? | GeeksforGeeks,43K views,2 years ago,https://www.youtube.com/watch?v=32sHvb4oigk,https://i.ytimg.com/vi/32sHvb4oigk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCqPhq4phsY_l9TjwL21xZwB0wSWA
406,Master NodeJS from basics to advanced level | GeeksforGeeks Web Development,2K views,2 years ago,https://www.youtube.com/watch?v=XDgZpjhSE3c,https://i.ytimg.com/vi/XDgZpjhSE3c/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_g6AArgIigIMCAAQARhlIGUoZTAP&rs=AOn4CLBNA7EaxRyPEL5Lj4Qv5Ty-UCR7UA
407,Importance of Project in Engineering & Career | GeeksforGeeks,3.1K views,2 years ago,https://www.youtube.com/watch?v=MhrDkiAO2uc,https://i.ytimg.com/vi/MhrDkiAO2uc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAic5QHC2eUC8GgAXwgDi9EFeEbXg
408,Master React from basics to advanced level | GeeksforGeeks Web Development,930 views,2 years ago,https://www.youtube.com/watch?v=ftMdAls1BTM,https://i.ytimg.com/vi/ftMdAls1BTM/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhJIFMocjAP&rs=AOn4CLD19emur_Obxz3NCZ0SfrOmkvZIqg
409,Making Weather App in Android Studio | Android Projects | GeeksforGeeks,282K views,2 years ago,https://www.youtube.com/watch?v=q7NF-2gtfEU,https://i.ytimg.com/vi/q7NF-2gtfEU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDU99yJ16SlPsVkwNFJb9WAsoj-aA
410,How to Create a Splash Screen in Flutter App? | GeeksforGeeks,208K views,2 years ago,https://www.youtube.com/watch?v=XXISgdYHdYw,https://i.ytimg.com/vi/XXISgdYHdYw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKvHS003Tp4nI3NO5qkl1N-4F73g
411,Ace Your Next Technical Interview | GeeksforGeeks,2.3K views,2 years ago,https://www.youtube.com/watch?v=_WO2bHDaetw,https://i.ytimg.com/vi/_WO2bHDaetw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBls40FE-xn0r-cIsaMHu9KWGotHQ
412,Tips For System Design Interview | Yogita Sharma | GeeksforGeeks,2.5K views,2 years ago,https://www.youtube.com/watch?v=ga8IwlYBaSA,https://i.ytimg.com/vi/ga8IwlYBaSA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA063RXKCw2tGPV_ffdviCl2AC9fA
413,Making Audio Book From Any PDF Using Python | GeeksforGeeks,14K views,2 years ago,https://www.youtube.com/watch?v=bLGyDfc1x2A,https://i.ytimg.com/vi/bLGyDfc1x2A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8k8OUjg45Y-w5uZDxmmlxy6EWDg
414,Master C++ with us | Free LIVE Classes | GeeksforGeeks C/CPP,1.6K views,2 years ago,https://www.youtube.com/watch?v=ffNJE9YAhK0,https://i.ytimg.com/vi/ffNJE9YAhK0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARgcIF8ofzAP&rs=AOn4CLBHIUrLPk0zJ9FYfVi1ceOfK4QnDA
415,5 Mistakes That Beginner Android Developer Must Avoid | GeeksforGeeks,4.1K views,2 years ago,https://www.youtube.com/watch?v=CRqFtVsnHEk,https://i.ytimg.com/vi/CRqFtVsnHEk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2M3THF6YAJhCY4kHqU3pBzOIIdg
416,Different Ways to Iterate Over Rows in Pandas DataFrame | GeeksforGeeks,45K views,2 years ago,https://www.youtube.com/watch?v=mT-2AxZLtvw,https://i.ytimg.com/vi/mT-2AxZLtvw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCY3IEJTmFGZekukYeaiCf18QiZsA
417,Installing Java and Setting Up the Environment Variables | GeeksforGeeks,53K views,2 years ago,https://www.youtube.com/watch?v=pqqY9jakmFw,https://i.ytimg.com/vi/pqqY9jakmFw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZ7E2mLqRGlNtSz_cSUzmL3BfO2Q
418,Master C++ with us | Free LIVE Classes | GeeksforGeeks C/CPP,2.5K views,2 years ago,https://www.youtube.com/watch?v=rVToqJHXJLE,https://i.ytimg.com/vi/rVToqJHXJLE/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_g6AArgIigIMCAAQARhlIEwoPDAP&rs=AOn4CLD12tm1gdPSiTAipVB1Xu3nwK5dNQ
419,Why You Should Learn System Design? | Yogita Sharma | GeeksforGeeks,19K views,2 years ago,https://www.youtube.com/watch?v=3JKgtOobPg8,https://i.ytimg.com/vi/3JKgtOobPg8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5gY16qcPwzuXjvBbqGTHpxVo2zQ
420,Creating Random Password Generator Using Python | GeeksforGeeks,17K views,2 years ago,https://www.youtube.com/watch?v=U_ZCiZ1TgOo,https://i.ytimg.com/vi/U_ZCiZ1TgOo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDnMwA0L5xudA3oRQ46ttkvTZ1GTQ
421,How to Create a Login System in Python Using Django? | Python Projects | GeeksforGeeks,635K views,2 years ago,https://www.youtube.com/watch?v=1UvTNMH7zDo,https://i.ytimg.com/vi/1UvTNMH7zDo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDiCypf3c0SIfTyeQ6O8CjEj3g_xQ
422,How to Make a QR Code Scanner and Generator App in Android? | GeeksforGeeks,70K views,2 years ago,https://www.youtube.com/watch?v=5DEHmN4PmA0,https://i.ytimg.com/vi/5DEHmN4PmA0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDl3zZXb-we6PKlGqgGcIjWkXAvog
423,"Install & Setup Anaconda Python, Jupyter Notebook and Spyder on Windows 10 | GeeksforGeeks",112K views,2 years ago,https://www.youtube.com/watch?v=FTkUcSicRIA,https://i.ytimg.com/vi/FTkUcSicRIA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCdyTRiSZ5CfUt5iFXJLm5ps6pDGA
424,How to Build a Wallpaper App in Android Studio? | GeeksforGeeks,35K views,2 years ago,https://www.youtube.com/watch?v=cjEglFYQHHY,https://i.ytimg.com/vi/cjEglFYQHHY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAns9-waVPj4PxPghICf3kJgZsH4A
425,Best Programming Language For Competitive Programming | C++ vs Java vs Python | GeeksforGeeks,64K views,2 years ago,https://www.youtube.com/watch?v=deaQG10LWR8,https://i.ytimg.com/vi/deaQG10LWR8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB46-vzrOesMj_QDgjhpF9nswuH_g
426,MCQ Quiz Game Using Python Tkinter | Python Projects | GeeksforGeeks,33K views,2 years ago,https://www.youtube.com/watch?v=lFSkmIEjckc,https://i.ytimg.com/vi/lFSkmIEjckc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmM3n49HcDS-O_1QcI6QGzEh41YA
427,Select Multiple Rows and Columns From a Pandas DataFrame | GeeksforGeeks,16K views,2 years ago,https://www.youtube.com/watch?v=sqXiwHUvuh0,https://i.ytimg.com/vi/sqXiwHUvuh0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfCVTOtfQ3tjeNyLK63w1Wa5OZKQ
428,How to Build a Cryptocurrency Tracker Android App? | GeeksforGeeks,26K views,2 years ago,https://www.youtube.com/watch?v=84SSMOrfZrs,https://i.ytimg.com/vi/84SSMOrfZrs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_WmG2AZZFOvkKioe9EhV6HZqkpg
429,Rock Paper and Scissor Game Using Python Tkinter | GeeksforGeeks,15K views,2 years ago,https://www.youtube.com/watch?v=NLxw-1VhiKI,https://i.ytimg.com/vi/NLxw-1VhiKI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBw-_xC8i75-6jpreiSsudXeOugRw
430,5 Operating System Concepts You Should Know As a Developer | GeeksforGeeks,30K views,2 years ago,https://www.youtube.com/watch?v=pQCa60f2dIY,https://i.ytimg.com/vi/pQCa60f2dIY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAInS8YEAWthWsxyDM0rAFBZa2gDw
431,Build a Stock Trend Prediction Web App in Python | GeeksforGeeks,257K views,2 years ago,https://www.youtube.com/watch?v=s3CnE2tqQdo,https://i.ytimg.com/vi/s3CnE2tqQdo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrwJ3IGeumjcPu5S80bIXL-AMA6w
432,How to Create Language Translator Android App? | GeeksforGeeks,80K views,2 years ago,https://www.youtube.com/watch?v=i58g-EPG5_s,https://i.ytimg.com/vi/i58g-EPG5_s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6ZXGKnuF70_Jq0_wh808wGv72mw
433,How to Change the Data Type of NumPy Array? | GeeksforGeeks,4.9K views,2 years ago,https://www.youtube.com/watch?v=NNl--RW75AM,https://i.ytimg.com/vi/NNl--RW75AM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB9Ns1Os2JBfvJ1T0T77NgWNC6pRw
434,Creating a Stopwatch Using Python | GeeksforGeeks,10K views,2 years ago,https://www.youtube.com/watch?v=On8dNuKo4Dw,https://i.ytimg.com/vi/On8dNuKo4Dw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_H0Hqk_5bpPAjRZR72w2IekqFSA
435,How to Make a News App in Android Studio? | GeeksforGeeks,92K views,2 years ago,https://www.youtube.com/watch?v=9qqogGMd6lE,https://i.ytimg.com/vi/9qqogGMd6lE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZIOYD5Ly6ndipiWJ5Am4HIMRgIA
436,Tips For Better Work-Life Balance | GeeksforGeeks,1.7K views,3 years ago,https://www.youtube.com/watch?v=CXI5YSPyqOs,https://i.ytimg.com/vi/CXI5YSPyqOs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIGSLARopSqBI5MyKsY0c2uvhSwA
437,How to Remove Duplicate Rows in Pandas Dataframe? | GeeksforGeeks,31K views,3 years ago,https://www.youtube.com/watch?v=e5oOvU0VWBQ,https://i.ytimg.com/vi/e5oOvU0VWBQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGUt-ZPIzVmdz2wmxTwmCkXPA37g
438,Snake Game Using Python & Pygame | GeeksforGeeks,18K views,3 years ago,https://www.youtube.com/watch?v=SUtHKHwUKT4,https://i.ytimg.com/vi/SUtHKHwUKT4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYs9CaNtooNCqDt-UFDEJRffGhEw
439,How to Make a Sticky Notes Android App? | GeeksforGeeks,15K views,3 years ago,https://www.youtube.com/watch?v=qfzdZoEiZFQ,https://i.ytimg.com/vi/qfzdZoEiZFQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAWY13agLmfCNv0b3AXtPINwNkdCw
440,Interview Question - Tell Me About Yourself | How to Answer? | GeeksforGeeks,11K views,3 years ago,https://www.youtube.com/watch?v=qqBY9FeqzKw,https://i.ytimg.com/vi/qqBY9FeqzKw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAySgZqH9LLWXlT1JebCVTdtgu3lw
441,Top 10 Python Libraries For Data Science | GeeksforGeeks,7.6K views,3 years ago,https://www.youtube.com/watch?v=E3jbcgFRivE,https://i.ytimg.com/vi/E3jbcgFRivE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1ht2iiwpMJ537EuU-bQjUEZ0C0g
442,Selecting Rows in Pandas DataFrame Based on Conditions | GeeksforGeeks,29K views,3 years ago,https://www.youtube.com/watch?v=D9FwM-76Cns,https://i.ytimg.com/vi/D9FwM-76Cns/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDR5Ks3T9McjUMZHqj77_qjQ7t4Ng
443,How to Create QR Code Generator in Python? | GeeksforGeeks,68K views,3 years ago,https://www.youtube.com/watch?v=RsN0aXfPR1E,https://i.ytimg.com/vi/RsN0aXfPR1E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLComTi7EEVx7jtuUH6-V2-GK22f-A
444,What is Java .Class File? | GeeksforGeeks,24K views,3 years ago,https://www.youtube.com/watch?v=ajVWDCN42WI,https://i.ytimg.com/vi/ajVWDCN42WI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTK6aMLR9DILNxCcZ4WvhnFfYewg
445,Single Responsibility Principle in ReactJS | GeeksforGeeks,4.7K views,3 years ago,https://www.youtube.com/watch?v=hvRF-iQwqgk,https://i.ytimg.com/vi/hvRF-iQwqgk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCuQ19YBJwJ46K5n9wVdBSP8qnQjQ
446,How to Use Kaggle For Learning Data Science? | GeeksforGeeks,138K views,3 years ago,https://www.youtube.com/watch?v=u9MIwoFWXVg,https://i.ytimg.com/vi/u9MIwoFWXVg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLArJkBUxhb4RH7F2d0TpfPQD8nt1w
447,Creating a ChatBot App in Android | GeeksforGeeks,108K views,3 years ago,https://www.youtube.com/watch?v=7_Cc36c7EW0,https://i.ytimg.com/vi/7_Cc36c7EW0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBY1_rXarnA9DCcCQDKBM6d7t17mA
448,Deadlock in Operating System | GeeksforGeeks,104K views,3 years ago,https://www.youtube.com/watch?v=onkWXaXAgbY,https://i.ytimg.com/vi/onkWXaXAgbY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCejOvbqPNM6XZNz9eTao_iXt3kTg
449,Creating a Pandas DataFrame From Lists | GeeksforGeeks,20K views,3 years ago,https://www.youtube.com/watch?v=GOBzqpdZX5A,https://i.ytimg.com/vi/GOBzqpdZX5A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBe6pzFvyTif5NKnL1Xru8U2Ltskw
450,How to Create Notepad using Python? | GeeksforGeeks,22K views,3 years ago,https://www.youtube.com/watch?v=iyJ1_ODzNUk,https://i.ytimg.com/vi/iyJ1_ODzNUk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAt9VKLPwvfnlr11GroF2viYvdUTw
451,7 Android Project Ideas to Build in 2021 | GeeksforGeeks,51K views,3 years ago,https://www.youtube.com/watch?v=uPEflEXJec4,https://i.ytimg.com/vi/uPEflEXJec4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbEoOCQ4kiSjhIVplvuR8dc8R-BQ
452,How to Setup Flutter on Android Studio? | GeeksforGeeks,359K views,3 years ago,https://www.youtube.com/watch?v=hfz_AraTk_k,https://i.ytimg.com/vi/hfz_AraTk_k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBHQRG2eMVFoY3jSJTFBisqCs8WiA
453,Growth Of XR in India | Podcast with Avi Dwivedi | Priyanshu Bhattacharjee,883 views,3 years ago,https://www.youtube.com/watch?v=LK4hTfqTpfs,https://i.ytimg.com/vi/LK4hTfqTpfs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC65CYvVw7KhUhJl2rZxMkv6kTcQA
454,How to crack GATE | Journey and Preparation Strategy ft. Ashish Verma | AIR 338,999 views,3 years ago,https://www.youtube.com/watch?v=zkAPegWJpCA,https://i.ytimg.com/vi/zkAPegWJpCA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAprxa6vhnskIMRzZiELeG_89bv4A
455,How to Make a Scientific Calculator Android App? | GeeksforGeeks,18K views,3 years ago,https://www.youtube.com/watch?v=gwOL-4V_sNw,https://i.ytimg.com/vi/gwOL-4V_sNw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgcj2dmkx8zm6i7JwyQDd-TuGglQ
456,Different Ways to Get Python Pandas Column Names | GeeksforGeeks,11K views,3 years ago,https://www.youtube.com/watch?v=Ty9TWZ7js6A,https://i.ytimg.com/vi/Ty9TWZ7js6A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_h9I9IAFAd-6vFqtE7Vc5QsKGIg
457,How to Make Tic Tac Toe Game(Offline Mode) Android App? | GeeksforGeeks,8K views,3 years ago,https://www.youtube.com/watch?v=F-awBQNFWEc,https://i.ytimg.com/vi/F-awBQNFWEc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6KJ4wSvfErVPic_I7hLsZ_REkHw
458,How to Make a Android App to Check Covid-19 Vaccine Availability? | GeeksforGeeks,37K views,3 years ago,https://www.youtube.com/watch?v=F-E6mFPIOrY,https://i.ytimg.com/vi/F-E6mFPIOrY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBESHu6iKLqr1BOTdTk1XvVusmovg
